Fecha de venta,Ciudad,Producto,Precio unitario,Cantidad,Monto total,Cliente,Email,ID de orden
10/15/2024,Monterrey,Auriculares-Con cable-32GB,428.56,1,428.56,Vanesa Jos√© Santana,javierraya@hotmail.com,165c0023-40a6-48a9-847c-8e2378c194fd
12/11/2024,Bogotá,Tablet-Estándar-16GB,1672.13,4,6688.52,Mar√≠a Cristina Amelia Rosario Trujillo,fjasso@hotmail.com,4b28f4e5-d521-4d6e-94a1-2e2d06559b71
5/10/2024,Monterrey,Laptop-Gaming-16GB,1312.69,5,6563.45,Mtro. Miriam Rosales,carbajalalma@gmail.com,2fe40e73-e64d-4041-8cab-8d5839371f3e
2/11/2024,Medellín,Teléfono-Gama media-32GB,1306.96,2,2613.92,Eugenia Franco,ramirezcornelio@hotmail.com,ea9a5757-0b3d-4e68-a589-fa1e990cd6ce
6/10/2024,Monterrey,Tablet-Mini-32GB,164.87,3,494.61,Estela G√≥mez Monta√±ez,armentajorge@industrias.com,35f1d04b-c1d9-4983-9fa7-6f9262ea97cc
12/28/2024,Ciudad de M√©xico,Tablet-Estándar-32GB,1152.78,4,4611.12,Mtro. √örsula Palacios,violetaorta@hotmail.com,8d755bac-229c-4065-93f5-cba971acb014
10/22/2024,Bogotá,Laptop-Oficina-32GB,2063.13,4,8252.52,Mtro. Flavio Ter√°n,merinovicente@hotmail.com,59db14ef-c72f-4719-807c-e681756eb5ee
11/26/2024,Bogotá,Teléfono-Gama media-32GB,2210.34,3,6631.02,Conchita Barrientos Olvera,elvira67@grijalva.com,03e2d336-f9ca-4b38-a731-4fc42de09dfd
9/12/2024,Ciudad de M√©xico,Teléfono-Gama baja-32GB,1125.48,2,2250.96,Humberto Benavides,zacarias94@padron-holguin.com,4473f6a9-94d1-4880-bb1c-9090765954e5
10/13/2024,Ciudad de M√©xico,Auriculares-Con cable-32GB,142.14,3,426.42,Clemente Lucas de la Cr√∫z Fl√≥rez,miriam03@laboratorios.com,306238f0-70d8-49c3-bc3f-5c9df03698bf
8/10/2024,Monterrey,Tablet-Pro-8GB,66.73,4,266.92,Agust√≠n Alba,portillocaridad@gmail.com,1e6eeb8f-b60f-44ee-ba31-3a83169211cc
1/10/2024,Cali,Tablet-Estándar-8GB,1021.75,2,2043.5,Maximiliano Pizarro Escamilla,marianollamas@hotmail.com,3e03b8c9-f4af-4cc6-9900-836221bba3da
12/29/2024,Monterrey,Laptop-Oficina-32GB,620.05,5,3100.25,Ramiro Adriana Botello,wgarica@industrias.info,0fcf615c-8bf9-42ad-9b7b-8c8dfce43c46
7/10/2024,Bogotá,Teléfono-Gama baja-16GB,1588.14,4,6352.56,Eric Yolanda Saldivar,estela77@hotmail.com,15e836b2-b0d6-4cf5-8d89-60e52bb5cf43
8/10/2024,Ciudad de M√©xico,Teléfono-Gama media-32GB,379.46,5,1897.3,Sr(a). Josefina Varela,hcarbajal@laboratorios.org,591e6a00-aa0b-4b7e-b547-bcc9b6807a94
6/10/2024,Cali,Teléfono-Gama alta-32GB,495.86,1,495.86,Daniel Trevi√±o Almaraz,amelia73@yahoo.com,04587e83-9d1b-4d06-bd12-0b5cc9b5f549
10/28/2024,Guadalajara,Teléfono-Gama baja-32GB,1010.17,1,1010.17,Lorenzo Zaragoza Ni√±o,yeni63@gmail.com,afbe8b22-f099-435c-a4a9-2882252b6103
11/15/2024,Bogotá,Laptop-Oficina-32GB,969.37,3,2908.11,Lic. Estela Vanegas,asuncionespino@gmail.com,24f20540-a81a-4ad1-acf0-df3af36dae7d
10/16/2024,Ciudad de M√©xico,Laptop-Gaming-32GB,100.75,1,100.75,Asunci√≥n Badillo,carlota45@yahoo.com,a279348c-c747-4e18-b056-f066a8c54d22
10/25/2024,Guadalajara,Teléfono-Gama alta-4GB,2242.64,4,8970.56,Lic. Ignacio Corrales,veronicagaona@yahoo.com,68461278-65b9-41b1-b4b7-f73c4451f4cf
7/10/2024,Monterrey,Teléfono-Gama alta-4GB,774.69,1,774.69,Bruno Linda Flores,jferrer@despacho.net,45af360d-59f3-48b1-859a-152f251ca886
3/12/2024,Ciudad de M√©xico,Teléfono-Gama alta-32GB,535.75,2,1071.5,Ing. Carla Urbina,cornejojacobo@mena-valdivia.info,fb731060-72a0-4e77-a717-4072694bb2db
11/15/2024,Guadalajara,Tablet-Pro-8GB,1318.47,1,1318.47,√Ångela Homero Bravo,cruzhoracio@yahoo.com,7a1fbf36-eb1f-47d5-9a36-263dd8af1257
12/16/2024,Cali,Laptop-Gaming-4GB,1711.88,2,3423.76,Roberto Alem√°n Duarte,gabriela38@gmail.com,a9af6b62-1d3a-42df-99e5-230a527f9cf6
1/10/2024,Medellín,Tablet-Mini-16GB,1756.32,4,7025.28,Sara Naranjo Col√≥n,ninojosefina@laboratorios.com,6e7f24e8-43fd-4576-b4e4-b3cf8affd7ae
1/12/2024,Cali,Teléfono-Gama alta-8GB,2143.37,3,6430.11,Conchita Arteaga,umesa@hotmail.com,52debf9b-2206-4dc5-b40f-22d8df8bf7f0
12/20/2024,Medellín,Auriculares-Cancelación de ruido-32GB,769.01,5,3845.05,Hilda Corrales Ram√≥n,aldomarrero@hotmail.com,582a5e26-8066-4160-aeff-a40ad4fe52e2
11/20/2024,Medellín,Tablet-Estándar-4GB,269.57,5,1347.85,Esther Casares,qvilla@gmail.com,2a51a5bd-6af1-4306-8be1-f8bb0f7106d3
11/19/2024,Ciudad de M√©xico,Laptop-Gaming-8GB,2185.04,4,8740.16,Olga Fr√≠as Paz,maytezamudio@hotmail.com,e4cf76ae-abd2-47d4-a0b7-6238612481ae
12/22/2024,Monterrey,Tablet-Mini-16GB,2251.92,5,11259.6,Pamela Magdalena Pantoja Sisneros,vanesa92@gmail.com,8ade79e6-11e9-4fba-b189-eb3b62f4cbd6
7/11/2024,Bogotá,Teléfono-Gama baja-32GB,330.1,4,1320.4,Natividad Balderas,socorroarmenta@hotmail.com,33abf96f-5053-40a9-926d-c62cf710d5d7
12/29/2024,Cali,Tel√©fono-Gama media-8GB,1331.81,3,3995.43,D√©bora Alberto de Jes√∫s Rodr√≠guez,josefinabueno@despacho.com,bdb0c3e4-d084-49a5-a6b4-ba900b20e2ae
12/23/2024,Cali,Tablet-Pro-4GB,2115.54,5,10577.7,√ìscar Cadena Valle,corneliohidalgo@hotmail.com,dffbee9b-2a20-4916-9f32-44754d3fae5d
10/17/2024,Guadalajara,Teléfono-Gama baja-4GB,2411.28,4,9645.12,Olga Castillo Longoria,cejaantonio@gmail.com,8d1f42be-4310-48c3-951b-e030b1423297
12/24/2024,Medellín,Teléfono-Gama alta-8GB,519.68,5,2598.4,Clemente Omar Olivo,corralrolando@yahoo.com,1d820555-0e65-4a21-b58e-10930e326e7b
8/11/2024,Bogotá,Laptop-Ultraliviana-16GB,455.85,2,911.7,Modesto Ricardo Llamas,cedillomodesto@yahoo.com,bc87e88e-b56e-4324-aa42-315d92301cfa
6/12/2024,Monterrey,Auriculares-Cancelación de ruido-4GB,1669.72,4,6678.88,Vanesa Gurule,cecilia85@industrias.info,ec311ea5-7cca-4497-a38f-d5ca91fc4a16
12/21/2024,Guadalajara,Laptop-Gaming-4GB,2224.42,4,8897.68,Eric Joaqu√≠n Navarrete,emiliano90@zayas-valentin.com,2cd50550-d603-41b2-a403-b06bf90f402c
11/12/2024,Guadalajara,Laptop-Gaming-32GB,1032,4,4128,Jos√© Manu√©l Barrios,pserrano@gmail.com,b34e56ee-bab9-42ce-a5f4-4476f3368f27
1/10/2024,Monterrey  ,Teléfono-Gama baja-4GB,2387.49,1,2387.49,Blanca Acosta,jimenezesmeralda@yahoo.com,0fd63ae6-044a-43d2-a798-092f0a9ca3ab
10/20/2024,Ciudad de M√©xico,Auriculares-Con cable-16GB,474.59,4,1898.36,Alejandro Tom√°s Arellano,cfajardo@ferrer-candelaria.net,1abba075-8634-44a4-b6c5-0ea6c8708df0
3/10/2024,Guadalajara,Auriculares-Con cable-4GB,1951,5,9755,Ang√©lica Berta Alem√°n,leonardo19@laboratorios.com,214a4b85-cfb9-4315-8151-787c0f67ac19
12/18/2024,Monterrey,Auriculares-Con cable-4GB,2425.55,3,7276.65,Mariano Cruz,velasquezandres@laboratorios.com,d28fd44c-05cd-4575-a1d4-081b8663b676
11/19/2024,Guadalajara,Auriculares-Cancelación de ruido-4GB,2214.19,2,4428.38,Guadalupe Marisol Negr√≥n Cazares,jacinto56@laboratorios.biz,76bda0d9-e9f9-4356-9c98-ac7e6cc773af
11/14/2024,Medellín,Laptop-Ultraliviana-8GB,1165.81,1,1165.81,Cristobal Frida Lucero Chapa,gregoriopuente@laboratorios.info,1af3b08f-465e-4aef-884a-7fb512a724c1
3/12/2024,Cali,Teléfono-Gama baja-8GB,1402.18,3,4206.54,Trinidad Sep√∫lveda Venegas,emilianotamez@muro-ponce.org,5e889b8b-72a8-43b0-adf0-70b8e27e0baf
9/11/2024,Cali,Tablet-Pro-16GB,1649.11,4,6596.44,Daniel Flores,tomasvalenzuela@gmail.com,e87c0e21-81f4-41b3-bbc0-ecc860e4a4f1
7/11/2024,Bogotá,Laptop-Oficina-32GB,1531.23,3,4593.69,Irene Murillo Cano,raquelelizondo@olmos-chavez.info,5c67b9e8-ef45-4f3e-a2ed-49d3f39d1149
7/12/2024,Guadalajara,Tablet-Estándar-8GB,742.02,1,742.02,Sr(a). Rosalia Carbajal,sanabriaernesto@ybarra-bravo.net,57dd5a1f-543e-405f-a66c-d3440caa7883
4/10/2024,Medellín,Auriculares-Bluetooth-4GB,494.33,5,2471.65,Ana Luisa Garrido Camarillo,moracamilo@yahoo.com,971ada99-0410-407e-9f75-9c8d5be19858
9/11/2024,Ciudad de M√©xico,Tablet-Estándar-16GB,731.02,4,2924.08,Adriana Qui√±ones,riveradebora@zepeda.com,fb386644-251f-41d5-9aa5-0effa6575ab7
4/10/2024,Medellín,Teléfono-Gama baja-4GB,2203.93,5,11019.65,Ram√≥n Ruby Sol√≠s,nvalle@proyectos.info,698397cd-f3c5-42b9-8ee7-675e5ac6dcaa
11/12/2024,Cali,Tablet-Pro-4GB,,2,3713.2,Mtro. Perla Mel√©ndez,renedominguez@osorio.com,98d1bc59-ba9c-4923-b9cd-06d3c57ffe57
11/17/2024,Cali,Laptop-Oficina-32GB,2002.21,3,6006.63,Cristobal Renato Malave Mercado,israel06@industrias.net,c800eb85-be04-43c5-950c-4be1b628b942
11/24/2024,Bogotá,Tablet-Mini-4GB,428.02,3,1284.06,David Jos√© Luis Espinosa Alonso,karlavillegas@urias.com,fdba0744-ad19-42dc-a09e-8fc306cf7732
11/27/2024,Guadalajara,Auriculares-Cancelaci√≥n de ruido-16GB,2160.65,3,6481.95,Nayeli Abrego,julio55@yahoo.com,f6a4c26a-3865-4f58-99c7-07d8e2ca6da0
10/28/2024,Bogotá,Laptop-Gaming-16GB,2472.61,5,12363.05,Magdalena del R√≠o Covarrubias,xramirez@laboratorios.com,df30a4f3-dbd9-408b-aef6-130263821f4b
12/16/2024,Medellín,Auriculares-Con cable-16GB,1252.47,5,6262.35,Mauricio Horacio Mar√≠n,lopezdiana@gmail.com,d3e4b4f5-0e5d-46c7-a6d9-b15a09e90033
10/19/2024,Bogotá,Teléfono-Gama alta-32GB,130.05,1,130.05,Eric Amador Santiago,barrazaclaudia@hotmail.com,b07b2920-9fbe-4a2c-ab22-d232c3ad228c
11/21/2024,GUADALAJARA,Auriculares-Bluetooth-32GB,2399.53,3,,Dr. Salma de Anda,amayajavier@gmail.com,68c5e3c1-7b1b-43a7-acde-3a8ad2cd8bac
12/19/2024,Bogotá,Teléfono-Gama baja-16GB,1900.01,5,9500.05,Lorena Jacinto Lim√≥n,rtejeda@pelayo.net,60d79197-fd4c-4a31-a577-d7d861b32c67
6/11/2024,Monterrey,Tablet-Mini-4GB,1344.3,1,1344.3,Julio C√©sar Hinojosa Carri√≥n,gloria26@gmail.com,be31e53e-d5d8-4a44-a252-aa621bcd0ceb
8/10/2024,Cali,Laptop-Gaming-8GB,2170.39,2,4340.78,Clara Maximiliano Samaniego Lebr√≥n,esther23@hotmail.com,b122bc72-7239-44b5-a84c-5afb4963ef9d
10/26/2024,Cali,Tel√©fono-Gama media-8GB,403.48,2,806.96,Judith Jos√© Mar√≠a Menchaca Nieves,anabelgalarza@gmail.com,bf0d8fdb-9d95-48a0-8ea7-0981d07129f1
8/10/2024,Cali,Tablet-Estándar-16GB,2172.79,4,8691.16,Ing. Lucas Mendoza,ypadron@proyectos.com,469f8a63-5545-411e-bc81-bc156cf61fd4
5/12/2024,Cali,Auriculares-Con cable-32GB,892.88,5,4464.4,Micaela Santacruz,hbarela@gmail.com,7b2e59df-2c66-40f3-a7c7-a4cc494f7f5e
11/22/2024,Medellín,Auriculares-Con cable-32GB,463.17,3,1389.51,Amelia Baca,seguralinda@gmail.com,54181b0d-ea89-4121-a212-605c632d4222
12/18/2024,Medellín,Teléfono-Gama media-32GB,944.98,1,944.98,Nelly Vaca Santana,lermaespartaco@yahoo.com,38689b3f-5f78-4f2d-8f10-c3c9cd750a01
12/25/2024,Cali,Tablet-Mini-8GB,848.42,3,2545.26,Miguel √Ångel Alberto Tamayo,mitzy72@gmail.com,5e092005-bbaf-4295-9ccc-3c9493b48d04
10/17/2024,Ciudad de M√©xico,Laptop-Oficina-8GB,303.84,1,303.84,Sr(a). Luis Manuel Arriaga,yenivaldes@quesada.com,7fcd384b-a0e3-4e0f-a707-c4a8a1b4c112
11/28/2024,Cali,Tablet-Pro-8GB,684.7,5,3423.5,Dr. Adela Alcala,ymayorga@gmail.com,b402f6a3-5340-4177-a05b-5f6189a1ccf6
12/18/2024,Bogotá,Tablet-Pro-32GB,1876.74,3,5630.22,Luisa Eugenio V√°squez Alem√°n,xcamacho@gmail.com,c1fae86b-bd50-4387-a36c-f6dd0feee517
12/22/2024,Cali,Auriculares-Cancelaci√≥n de ruido-16GB,1770.14,1,1770.14,Jorge Luis Mar√≠a Calder√≥n Valdivia,arceliagracia@ramos-carrillo.com,590172c6-7ce0-48b6-82b2-7436a3631331
8/12/2024,Monterrey,Tablet-Mini-16GB,815.48,2,1630.96,Marcela Micaela de la Garza Alarc√≥n,velazquezjos@gmail.com,28276074-9e08-4dbc-9f92-a0e62c97932d
10/27/2024,Guadalajara,Auriculares-Cancelación de ruido-32GB,986.08,4,3944.32,Berta Aldonza Toro Colunga,merazoliver@yahoo.com,b159a2a3-ef00-43a9-86db-5aa4f2337f02
10/10/2024,Ciudad de M√©xico,Tablet-Mini-8GB,646.22,2,1292.44,Augusto Oswaldo Arce Guardado,marcos44@yahoo.com,b510688e-fa24-4654-b955-0b6adeee039e
10/22/2024,Ciudad de M√©xico,Laptop-Oficina-4GB,2240.54,2,4481.08,Andr√©s Brito,concepcion07@hotmail.com,a05c93ff-9a7b-4d33-9591-f2fbfbc01017
10/25/2024,Guadalajara,Teléfono-Gama alta-4GB,1260.9,3,3782.7,Mariano Borrego,galindoabelardo@hotmail.com,45b0ad4b-932c-441b-b413-53565decfa94
2/12/2024,Guadalajara,Tablet-Mini-16GB,540.19,4,2160.76,Mtro. Mar√≠a Luisa Benavides,ana-maria86@laboratorios.biz,445ea43e-bacc-4f11-b46f-c0f73b30a387
12/19/2024,Cali,Tablet-Mini-4GB,1254.96,1,1254.96,Asunci√≥n Maximiliano Baca Ram√≠rez,amayalucas@roque.biz,6962b6a9-7e9b-4fc9-80fb-8d56c5243ad2
10/14/2024,Monterrey,Tablet-Mini-8GB,1037.64,3,3112.92,Dr. Yolanda Miranda,oswaldo20@proyectos.net,8e55023b-2774-4015-86a2-780e882c0d87
9/12/2024,Ciudad de M√©xico,Auriculares-Bluetooth-8GB,1273.07,3,3819.21,Alonso √örsula Ord√≥√±ez Quezada,mendozarenato@gmail.com,92474c1b-8e9f-4328-9dba-0478c7b8eff7
10/20/2024,Cali,Auriculares-Bluetooth-16GB,2430.43,5,12152.15,Ana Perla Zavala Laboy,benavidezgabino@hotmail.com,972e7cf2-8e0a-43e6-a952-bbda3382870a
11/16/2024,Monterrey,Tablet-Estándar-4GB,1203.93,4,4815.72,Dr. Zo√© Alejandro,psolorzano@proyectos.org,43dd123c-830b-4e71-8f96-a6643feac4d9
11/21/2024,Cali,Tablet-Estándar-16GB,,4,9635.4,Dr. Pascual Bravo,jacoboalcantar@bahena.info,c04d55c7-13f0-4d59-820e-72c4f05b3e9a
11/18/2024,Bogotá,Auriculares-Bluetooth-4GB,2426.87,5,12134.35,Alma Karina Mungu√≠a Paredes,jaquelineontiveros@grupo.com,770c656a-1e48-4e6d-8a82-6d225a04964e
10/10/2024,Guadalajara,Tablet-Pro-4GB,1848.98,3,5546.94,Maximiliano Omar Brito Vega,julio50@hotmail.com,99bc21fb-dcd1-48e4-be06-9bd0b762b73e
4/11/2024,Monterrey,Teléfono-Gama baja-32GB,1436.52,2,2873.04,Mar√≠a Cristina de la Cr√∫z,marisela52@laboratorios.info,5c8c2dfc-51fd-4224-a71e-92d06b2b0fa1
10/18/2024,Guadalajara,Laptop-Gaming-16GB,904.01,1,904.01,Sr(a). David Preciado,fheredia@amador.biz,ef211983-e418-498f-bd94-b407618f19f2
4/12/2024,Monterrey,Tablet-Mini-4GB ,344.69,5,1723.45,Jes√∫s Arce Valles,cabanaraceli@despacho.org,32d07aeb-5e62-4984-b015-b54c974f9568
10/19/2024,Guadalajara,Teléfono-Gama baja-32GB,1564.37,1,1564.37,Vanesa Valverde Gaona,rodriguezluis@corporacin.com,57a6f553-cfd0-401a-ab8d-e08db3b7b54c
12/18/2024,Monterrey,Laptop-Ultraliviana-16GB,2031.79,5,10158.95,Leonel Noelia Sol√≠s,fviera@farias.info,342d4b10-ea36-4f9d-a345-cbb571e1445f
12/16/2024,Medellín,Tablet-Pro-16GB,1119.17,5,5595.85,Porfirio Lorenzo Cordero,pugasilvano@gmail.com,6b289530-390b-4fbc-a2f2-7adff1dc65eb
12/18/2024,Guadalajara,Auriculares-Cancelaci√≥n de ruido-16GB,1031.51,1,1031.51,Pascual Gracia Robles,teodorogarrido@barragan.biz,1b8b26e6-8632-4b38-8f73-c6f0e70ccf60
10/18/2024,Cali,Laptop-Ultraliviana-32GB,700.55,5,3502.75,Bianca √Åvalos Cant√∫,hborrego@hotmail.com,46208692-578c-41c7-a7ca-6da2fc87ff43
2/11/2024,Monterrey,Tablet-Estándar-4GB,2138.25,2,4276.5,Espartaco Jos√© Eduardo Zayas,bustosclemente@quinones-carreon.com,d67ed293-5149-4284-baa6-032c288347c3
10/21/2024,Guadalajara,Laptop-Gaming-8GB,1604.02,5,8020.1,Alma Mondrag√≥n Elizondo,margarita66@hotmail.com,a12e4ea3-c46c-4bfd-9028-7458aa0b25d1
12/29/2024,Medellín,Auriculares-Con cable-4GB,714.18,4,2856.72,Dr. Aida Perales,abrilbadillo@hotmail.com,3bd772bc-8bbc-41a0-b2df-bdeee19f3595
9/10/2024,Cali,Tablet-Mini-16GB,2181.56,5,10907.8,Jos√© Urrutia,santiagorodriquez@despacho.com,6150fdc0-97c3-4c8a-9865-22d23587632f
12/14/2024,Ciudad de M√©xico,Laptop-Oficina-16GB,2083.24,1,2083.24,Humberto Yeni Ceballos,rgomez@gmail.com,5532c3c2-1fd2-4b63-a93a-fe0891b55345
12/18/2024,Cali,Teléfono-Gama media-4GB,879.04,2,1758.08,Lorenzo Rafa√©l Morales Valles,zoe02@yahoo.com,346d7c42-eb45-461e-a667-5669781129fb
4/12/2024,Medellín,Teléfono-Gama baja-4GB,1606.74,4,6426.96,Florencia Viera,nataliamaestas@yahoo.com,c18afb66-4e4c-4a10-8418-cc817467cd65
11/11/2024,Monterrey,Tablet-Mini-4GB,2442.23,4,9768.92,Camila Arcelia Enr√≠quez Hinojosa,ehernandez@nieto.com,3f4e6744-9808-4bca-91b6-ef2b005468ab
7/11/2024,Guadalajara,Teléfono-Gama baja-16GB,462.11,4,1848.44,Felipe Fuentes Loera,silvia37@yahoo.com,96733b38-2406-4c1b-a994-b0ac17d42098
8/12/2024,Ciudad de M√©xico,Auriculares-Bluetooth-8GB,867.71,3,2603.13,Leonardo Griego,quinonesleonardo@industrias.com,f31c900d-f7f8-4aa9-8044-9fceda063770
12/28/2024,Bogotá,Teléfono-Gama baja-8GB,1793.94,3,5381.82,Nadia Canales N√∫√±ez,miriam44@bravo.com,0aaaf135-b356-4f2c-bdf2-f1df1f461081
11/25/2024,Cali,Tablet-Mini-32GB,2068.34,2,4136.68,Soledad Yeni Gonzales,marco-antonioverduzco@yahoo.com,27424277-2200-4cc7-a0af-4c423a089f4b
12/23/2024,Medellín,Laptop-Gaming-8GB,2469.75,5,12348.75,Samuel Esteban Caraballo Balderas,eugeniocano@yahoo.com,7262df37-0083-41ed-b686-43f93dc8ea21
10/16/2024,Ciudad de M√©xico,Teléfono-Gama baja-32GB,1268.91,2,2537.82,Rosalia Florencia Contreras,olverapamela@yahoo.com,54ac59d8-1eda-4373-bd55-691a4a1a13f9
12/14/2024,Ciudad de M√©xico,Tablet-Estándar-32GB,818.61,3,2455.83,Eugenio Almonte,kescamilla@garza-olivares.com,b5bf5404-1040-4584-9e23-bd9aa4a748c4
8/11/2024,Monterrey,Teléfono-Gama baja-32GB,500.92,5,2504.6,Francisca Norma Valle Lozada,joaquin53@yahoo.com,7570252f-383e-4b44-92de-ec6fa27e5c27
3/12/2024,Cali,Teléfono-Gama baja-4GB,2247.57,4,8990.28,Olga Delgadillo,acasas@yahoo.com,d99b4d05-4df3-4c9f-a3a3-39f8b9dd5f4b
11/20/2024,Guadalajara,Laptop-Ultraliviana-16GB,2189.91,3,6569.73,Cristina Anguiano,felixramon@gmail.com,21534354-fc0b-48d9-9d78-62a4badc1a43
12/28/2024,Guadalajara,Tablet-Mini-8GB,2144.75,1,2144.75,Dr. Estefan√≠a Casas,madridolga@yahoo.com,1fc16a62-28d6-40bf-bd79-70a515ccaa32
12/28/2024,Bogotá,Teléfono-Gama alta-16GB,1642.37,3,4927.11,Dr. √ìliver de Le√≥n,del-vallegabino@cornejo-valles.info,123ae22b-bc9d-4228-96dc-fc15dfb19590
6/11/2024,Cali,Tablet-Estándar-16GB,2005.24,1,2005.24,Esperanza √ìscar Zelaya,ceciliasaiz@industrias.com,e6a2b4de-97d2-4faf-82a6-28b39ab6b1b4
11/21/2024,Monterrey,Laptop-Oficina-8GB,1944.02,1,1944.02,Estefan√≠a Ruiz,mateocastro@club.com,6fbf18c0-1d19-4cf9-b5cc-83d5970b7678
"Nov 19, 2024",Cali,Auriculares-Cancelación de ruido-32GB,215.41,1,215.41,Mariana Guerrero Arreola,catalina70@gmail.com,08b75205-ce56-4b95-a64f-9819304e40e0
5/11/2024,Ciudad de M√©xico,Laptop-Oficina-16GB,2331.11,4,9324.44,Francisco Javier Gustavo Gracia Arteaga,saldanawilfrido@grupo.com,54e1665d-4b89-4a00-ac21-c0dbd0a9f8e2
10/15/2024,Cali,Tablet-Estándar-16GB,1966.38,5,9831.9,Eloisa Orta,yzedillo@despacho.org,8f822140-8a36-4160-bf5d-68a254229e14
11/28/2024,Guadalajara,Auriculares-Bluetooth-4GB,1496.64,2,2993.28,Magdalena Carlota P√©rez,wulloa@industrias.com,76479ec1-d623-4c0b-afe8-94ed5d2b1841
10/15/2024,Medellín,Laptop-Oficina-8GB,2242.47,4,8969.88,Cristal Andr√©s G√≥mez,villarebeca@gmail.com,70a2c437-9cb0-4e0b-9cd5-ec6294260bb1
12/20/2024,Ciudad de M√©xico,Laptop-Oficina-32GB,1507.69,5,7538.45,Celia Cardona Griego,luiscastellanos@club.com,dac9f21c-448d-4f16-bcea-f8eb66b827c1
12/24/2024,Medellín,Teléfono-Gama baja-16GB,920.71,4,3682.84,Marisela Zeferino Adame Ure√±a,cintronjose-emilio@rascon-najera.com,ed9aad8e-d0c1-4dda-a2ae-ab5809b7fd52
10/29/2024,Bogotá,Teléfono-Gama media-4GB,140.58,3,421.74,Leonel Ponce,pazrocio@gmail.com,fa9e790b-934a-4153-b8d1-cb8319d59c61
11/12/2024,Monterrey,Auriculares-Bluetooth-16GB,1383.94,3,4151.82,Santiago Fr√≠as,nayelipedroza@samaniego.com,2fcfe31d-bbe3-4d02-997b-2a688e44aa4a
12/15/2024,Cali,Laptop-Ultraliviana-16GB,806.78,1,806.78,Dr. Eugenia J√°quez,graya@quintero.com,24b8ae05-3a27-4a1d-b704-94fbf52b7e78
10/29/2024,Ciudad de M√©xico,Teléfono-Gama alta-8GB,1292.41,5,6462.05,Ignacio de la Garza,rodolfolucio@gmail.com,0e47c0df-dd8b-487b-8097-21c972837f36
5/11/2024,Medellín,Tel√©fono-Gama media-8GB,1983.71,2,3967.42,Eugenia Maga√±a Tejeda,paolaverdugo@yanez.com,f021cbf0-6ce0-45dd-82d0-c26df5f5cc72
11/10/2024,Tulum,Teléfono-Gama media-32GB,2390.84,5,11954.2,Alfonso Ger√≥nimo Tovar Merino,xnino@yahoo.com,0a194163-91a5-4990-a439-13d2a04cdd0d
11/15/2024,Guadalajara,Auriculares-Cancelaci√≥n de ruido-16GB,1943.33,1,1943.33,Lilia Esteban Lucio,rosarioalmaraz@gmail.com,26650ad1-0a4e-4c43-b8b0-99095f0adc66
11/14/2024,Bogotá,Tel√©fono-Gama media-8GB,718.69,4,2874.76,Abril Fonseca,jorgecervantes@yahoo.com,0c2c5144-f911-42db-bd29-5f8d9540954e
12/21/2024,Cali,Tel√©fono-Gama media-8GB,1979.07,1,1979.07,Adalberto Nayeli Villarreal D√°vila,raulbarela@barrera-najera.org,8e4ddf27-be01-4cd2-bc4a-4045e7298017
10/19/2024,Cali,Auriculares-Con cable-32GB,2317.94,4,9271.76,Lic. Alfredo Fl√≥rez,franciscaarredondo@club.com,e17b8e31-1444-4e73-8d2e-98e479a23fab
12/21/2024,Guadalajara,Laptop-Gaming-32GB,1397.8,2,2795.6,Mtro. Josefina Miramontes,veronicaalarcon@gmail.com,89a9fe2d-5336-4fdd-98cc-119f72686d97
12/10/2024,Cali,Teléfono-Gama alta-16GB,974.06,5,4870.3,Seraf√≠n Antonio Fonseca,karinacarrera@mascarenas.info,b6857111-61b8-43f5-8981-c8ec006f2fb9
12/30/2024,Monterrey,Auriculares-Con cable-8GB,2086.06,1,2086.06,Pedro Eric Parra Palacios,barrazacornelio@yahoo.com,2ee16a28-cb66-41ad-9e11-480593b992f3
12/10/2024,Guadalajara,Auriculares-Cancelación de ruido-8GB,1808.15,2,3616.3,Mitzy Noelia Ramos Menchaca,montezmicaela@laboratorios.org,1801df3c-96b3-4e4a-be9c-19777e295ccd
11/20/2024,Guadalajara,Tablet-Pro-8GB,1130.03,5,5650.15,Marisol Santana,ypichardo@hotmail.com,2928f18a-0aa5-4ac6-90e5-f816a534a90a
10/16/2024,Ciudad de M√©xico,Laptop-Ultraliviana-8GB,903.41,3,2710.23,Diego Armando Portillo,rociopalomino@valenzuela.com,278f1d63-6044-406a-b286-8ed51ce0b45a
10/23/2024,Medellín,Laptop-Gaming-32GB,379.64,3,1138.92,Marcos Adriana Orosco B√©tancourt,franciscabonilla@yahoo.com,673092af-8716-453b-88f4-efdc6f33c1e5
12/26/2024,Cali,Auriculares-Con cable-8GB,554.25,1,554.25,Diego Nancy Madrid Cornejo,velafabiola@hotmail.com,69ab5c31-c863-41d0-94a7-8aa6b0126003
5/11/2024,Monterrey,Teléfono-Gama media-4GB,1832.19,1,1832.19,Ofelia Duarte,elenagallardo@corporacin.com,572359f3-27ef-41f5-90d5-4388fd663182
11/20/2024,Ciudad de M√©xico,Auriculares-Cancelación de ruido-32GB,1485.74,3,4457.22,Benjam√≠n Luisa Marrero Fr√≠as,maria-cristinamatos@hotmail.com,111af87c-5fa3-4502-94ae-5ee5b28a52c9
